ID,Total_Area_sqft,Bedrooms,City,Country,Distance_to_CityCenter_km,Price,Population_Density,Year_to_build
422010,1505,4,Calgary,Canada,5.1087584,598.0532,6244,2024
422020,2907,4,Montreal,Canada,3.1102958,1938.9255,12765,2016
422069,2193,2,Ottawa,Canada,19.372437,974.1674,1922,2014
422074,1373,3,Ottawa,Canada,8.899722,723.15796,14659,2009
422149,1064,4,Ottawa,Canada,7.345203,457.51907,11554,2018
422220,1782,5,Vancouver,Canada,2.45332,1630.8289,7277,2011
422224,1122,2,Montreal,Canada,5.200891,510.74475,4359,2025
422231,2231,8,Montreal,Canada,15.794891,1080.6517,7716,2017
422250,2723,4,Ottawa,Canada,3.4305644,1793.5983,10351,2006
422251,2498,6,Calgary,Canada,5.772153,1419.0981,13196,2020
422300,1619,9,Vancouver,Canada,1.8190337,1658.5009,10345,2015
422395,878,3,Ottawa,Canada,3.2115242,469.90598,4709,2021
422426,1383,9,Ottawa,Canada,11.764657,869.47156,6391,2025
422454,1108,2,Vancouver,Canada,4.075427,634.4917,3785,2024
422471,806,4,Toronto,Canada,10.697011,428.7204,9496,2025
422483,1225,9,Toronto,Canada,3.902661,964.2824,3162,2024
422511,1929,3,Calgary,Canada,6.524147,1047.1266,8240,2023
422533,661,6,Calgary,Canada,0.20866777,549.8994,7768,2024
422541,1234,2,Toronto,Canada,5.8691225,761.6635,10017,2025
422560,1281,3,Toronto,Canada,0.95338446,978.2066,9620,2022
422744,683,6,Ottawa,Canada,8.441675,405.86078,6739,2016
422840,1484,3,Montreal,Canada,18.59708,608.4571,7782,2019
422900,1971,2,Montreal,Canada,18.231134,604.8074,4793,2019
422958,1724,2,Ottawa,Canada,2.209889,972.35315,6113,2017
422991,1511,3,Calgary,Canada,1.9002198,849.0976,12434,2020
423018,2993,3,Montreal,Canada,5.2014914,1690.3097,5384,2017
423145,1040,5,Toronto,Canada,7.666492,669.7331,7597,2021
423213,698,4,Ottawa,Canada,2.7575986,454.963,10107,2024
423214,1260,7,Ottawa,Canada,10.294966,763.68085,6369,2018
423219,682,3,Montreal,Canada,4.629684,452.54947,8180,2017
423235,1836,5,Ottawa,Canada,4.474479,1219.2012,11766,2020
423243,1491,3,Toronto,Canada,5.6134067,1089.4739,526,2022
423296,1034,3,Calgary,Canada,8.449215,504.422,13943,2018
423313,600,6,Montreal,Canada,4.7494903,603.50806,11697,2023
423326,3127,5,Montreal,Canada,10.09094,2052.3262,9225,2019
423335,3275,2,Calgary,Canada,4.952029,1927.4288,15894,2023
423444,1034,3,Ottawa,Canada,7.2897186,603.3826,5482,2025
423589,636,3,Calgary,Canada,10.094969,256.27252,7702,2018
423601,1320,4,Montreal,Canada,3.1223085,932.559,8940,2003
423673,1098,7,Vancouver,Canada,3.4742823,811.1261,8340,2019
423679,1148,4,Ottawa,Canada,3.9153144,827.1272,6749,2023
423696,1346,2,Toronto,Canada,11.3813,589.6392,8317,2025
423736,960,8,Calgary,Canada,2.8391778,795.7147,10600,2024
423770,1479,5,Montreal,Canada,7.938452,991.5343,12188,2021
423805,2435,3,Ottawa,Canada,5.3085184,1179.6046,8890,2024
423934,1160,6,Calgary,Canada,3.8555872,645.3265,12943,2024
423943,1524,7,Ottawa,Canada,18.922834,879.7676,11872,2023
423965,1214,2,Calgary,Canada,16.541162,317.2296,14377,2024
423976,872,3,Calgary,Canada,6.670467,409.13138,5801,2023
424042,1785,3,Montreal,Canada,3.2660863,1111.7301,7425,2021
424043,2839,2,Ottawa,Canada,8.276909,1396.6895,13690,2016
424047,1034,4,Montreal,Canada,1.3670554,696.63446,11719,2025
424070,2046,4,Ottawa,Canada,19.61595,599.92126,10348,2020
424085,2399,4,Montreal,Canada,2.2011824,1799.4738,11403,1996
424156,2663,3,Ottawa,Canada,12.344139,1252.4891,8829,2023
424174,2748,9,Toronto,Canada,6.7246943,1970.5347,11222,2020
424189,282,2,Calgary,Canada,10.001699,101.96113,14853,2019
424220,1334,4,Calgary,Canada,5.5191665,622.87744,11978,2024
424312,1304,5,Montreal,Canada,3.8805146,865.9522,1995,2025
424330,900,4,Ottawa,Canada,3.7102935,523.02765,10490,2025
424365,2307,2,Montreal,Canada,5.414473,1291.2715,7771,2024
424376,1281,4,Toronto,Canada,13.047725,452.77826,7082,2025
424402,1687,3,Vancouver,Canada,2.7095733,1170.9675,10149,2018
424410,882,5,Vancouver,Canada,2.2510679,733.14246,4839,2020
424414,2019,5,Toronto,Canada,6.615904,1366.7313,8676,2023
424449,1471,3,Vancouver,Canada,8.791619,599.99243,7317,2023
424498,1333,2,Toronto,Canada,6.181345,799.03674,665,2007
424509,659,4,Vancouver,Canada,28.134497,188.8343,6244,2008
424544,1503,2,Ottawa,Canada,10.601911,516.9347,5028,2009
424574,517,2,Toronto,Canada,16.014574,207.55148,8285,2025
424614,1041,3,Vancouver,Canada,4.8100796,666.3466,11898,2012
424637,2248,4,Vancouver,Canada,2.0447137,1399.9833,11096,2025
424671,1255,5,Calgary,Canada,3.7640827,973.48944,10643,2023
424688,2318,3,Toronto,Canada,2.8208597,1773.0254,6767,2018
424768,1434,3,Vancouver,Canada,1.7910075,943.9757,11481,2025
424834,3444,3,Montreal,Canada,2.4799304,2889.088,4977,2012
424916,1322,5,Toronto,Canada,14.89935,570.6085,8480,2014
424922,870,4,Ottawa,Canada,13.9624,324.28726,11026,2016
424934,568,5,Toronto,Canada,9.729861,265.05777,8144,2023
424989,1134,2,Montreal,Canada,11.467702,419.00488,2692,2025
425060,2699,2,Ottawa,Canada,2.1398792,1488.8727,5467,2015
425108,1149,3,Calgary,Canada,6.800405,541.35614,16061,2024
425127,1263,3,Vancouver,Canada,2.5026538,709.18,7490,2009
425132,1377,3,Calgary,Canada,19.388838,370.28622,12198,2021
425162,1225,2,Toronto,Canada,6.8746977,534.10187,5792,2023
425339,1409,3,Vancouver,Canada,4.4239388,754.22925,9551,2025
425352,1015,2,Toronto,Canada,8.113994,372.26965,10711,2020
425365,1028,3,Ottawa,Canada,1.9046654,560.86646,8859,2024
425366,2337,4,Ottawa,Canada,4.1449676,1718.8854,5699,2022
425531,1216,3,Vancouver,Canada,7.943523,582.8678,7991,2006
425550,899,5,Ottawa,Canada,9.253643,374.13803,11325,2019
425585,886,3,Calgary,Canada,3.2716794,652.8087,12521,2023
425681,1099,4,Toronto,Canada,8.119575,651.10406,9473,2022
425686,1795,6,Toronto,Canada,7.4762506,1163.6945,10739,2023
425715,1054,3,Montreal,Canada,7.87368,563.75214,10455,2025
425801,1191,3,Calgary,Canada,4.0820513,641.1393,15069,2024
425910,2750,2,Vancouver,Canada,10.995343,1060.2784,9443,2020
426043,1048,4,Montreal,Canada,4.3362465,744.38275,7104,2003
426103,802,3,Toronto,Canada,8.122594,428.07452,9688,2004
426153,837,5,Ottawa,Canada,2.8865392,546.3427,10771,2025
426186,658,5,Ottawa,Canada,8.912698,436.27966,11915,2022
426208,507,4,Vancouver,Canada,8.983214,302.13617,4363,2019
426267,1102,2,Ottawa,Canada,3.0914698,663.6946,15508,2025
426287,1736,3,Toronto,Canada,3.7293723,933.8593,7140,2022
426302,965,4,Calgary,Canada,10.353335,530.58704,16545,2024
426324,1444,4,Ottawa,Canada,3.6164367,864.0693,6814,2018
426325,2476,6,Ottawa,Canada,2.6241674,2022.8601,8399,2017
426381,1251,3,Montreal,Canada,11.845601,570.17834,9501,2020
426410,2441,3,Toronto,Canada,6.446089,1531.2635,12752,2022
426457,2377,4,Vancouver,Canada,3.241827,1952.4172,3350,2011
426508,1712,4,Vancouver,Canada,2.602409,1303.0306,10841,2017
426569,1378,10,Calgary,Canada,6.7190776,1061.2042,13492,2022
426672,1557,6,Vancouver,Canada,15.870748,824.4476,9367,2023
426805,1858,3,Toronto,Canada,5.440133,1265.2639,6882,2024
426807,1404,2,Calgary,Canada,1.1919793,671.04474,13938,2018
426880,1214,4,Calgary,Canada,9.3085575,585.1619,16424,2016
426907,1301,3,Calgary,Canada,3.652501,751.5745,8859,2002
426954,1952,5,Toronto,Canada,5.277796,897.0807,8101,2020
427056,1479,3,Toronto,Canada,5.85435,963.18823,9112,2024
427071,2193,3,Calgary,Canada,2.2710578,1296.6582,10204,2017
427089,1486,4,Montreal,Canada,11.007726,712.84503,7343,2023
427097,2124,5,Montreal,Canada,0.7252743,1878.7627,9406,2025
427107,1081,2,Ottawa,Canada,10.707656,399.07608,15530,2022
427139,893,4,Vancouver,Canada,5.047234,623.4899,6503,2018
427269,672,4,Toronto,Canada,10.796689,370.15598,9762,2024
427459,1391,8,Toronto,Canada,6.9049697,859.34546,7505,2022
427549,1935,3,Toronto,Canada,22.292864,761.94745,6712,2025
427565,566,3,Toronto,Canada,12.678187,254.45334,9684,2023
427579,1354,4,Montreal,Canada,17.10299,493.90912,12094,2021
427605,1942,5,Calgary,Canada,10.408661,1149.9027,9167,2024
427743,1123,1,Calgary,Canada,7.81829,390.22574,14444,2023
427816,1473,2,Calgary,Canada,9.656606,643.03174,12540,2019
427823,765,3,Vancouver,Canada,5.5529656,456.3309,6450,2017
427833,1781,10,Toronto,Canada,8.783467,1130.4956,6745,2021
427842,598,5,Toronto,Canada,9.809823,303.20535,11894,2025
427849,804,5,Calgary,Canada,1.2422122,653.7386,9848,2009
427857,741,3,Vancouver,Canada,6.141401,389.721,6543,2019
427873,1311,2,Montreal,Canada,2.4087975,910.43896,11234,2014
427949,1998,4,Ottawa,Canada,7.770727,886.8693,5471,2025
427980,1986,4,Calgary,Canada,5.8344326,1399.7191,11930,2015
428016,1487,10,Montreal,Canada,4.423162,1317.0785,3004,2023
428020,2041,7,Calgary,Canada,12.541569,1077.8994,11097,2024
428064,906,9,Ottawa,Canada,5.5143595,604.88257,7429,2023
428176,779,3,Toronto,Canada,5.4767647,773.87695,10429,2024
428226,636,2,Calgary,Canada,5.044982,284.35306,8024,2021
428245,954,3,Ottawa,Canada,4.743193,427.6223,11974,2020
428246,2544,4,Toronto,Canada,13.6071825,1307.9602,12780,2025
428260,896,5,Ottawa,Canada,11.583916,488.40103,14817,2018
428328,1236,7,Calgary,Canada,2.4667273,919.8749,11913,2024
428333,1956,2,Vancouver,Canada,13.759356,761.2221,8166,2020
428365,1171,9,Toronto,Canada,20.834162,684.43555,10949,2024
428405,2530,5,Calgary,Canada,9.192176,1376.2571,13460,2021
428513,693,2,Vancouver,Canada,7.736729,374.4077,8829,2025
428568,651,4,Calgary,Canada,10.930357,290.32397,15028,2009
428608,1605,3,Vancouver,Canada,6.9759436,904.63135,3410,2025
428631,1975,4,Montreal,Canada,4.277829,1067.356,10139,2023
428633,1606,3,Calgary,Canada,14.920859,431.57098,15027,2019
428719,1585,4,Vancouver,Canada,4.7879124,992.9338,11331,2020
428726,1315,10,Ottawa,Canada,19.204176,635.81116,15083,2023
428808,1343,6,Montreal,Canada,16.848364,701.7096,8510,2020
428895,1096,3,Calgary,Canada,6.793002,468.1666,12376,2024
428961,596,5,Ottawa,Canada,0.18706907,680.89386,10348,2020
429015,1495,3,Toronto,Canada,8.165752,783.15314,12581,2005
429035,1360,1,Vancouver,Canada,15.137051,500.13086,11309,2015
429056,935,5,Montreal,Canada,8.717954,475.28146,6595,2017
429136,825,3,Montreal,Canada,4.9468184,540.2652,6658,2024
429161,1650,6,Vancouver,Canada,13.638905,954.12244,10967,2024
429225,928,2,Calgary,Canada,7.412339,381.7303,14610,2025
429259,1471,8,Calgary,Canada,17.74802,733.83813,10747,2016
429271,1311,2,Ottawa,Canada,3.7791543,835.9935,10113,2025
429282,2348,6,Ottawa,Canada,14.715558,865.1608,6248,2025
429318,771,2,Montreal,Canada,2.2048934,434.5578,13084,2025
429530,708,5,Toronto,Canada,8.693631,444.01242,10540,2021
429571,873,4,Vancouver,Canada,7.282764,473.26144,8541,2024
429621,1818,2,Toronto,Canada,11.436067,618.8074,3365,2021
429646,2359,6,Calgary,Canada,7.3622847,1562.8507,10199,2024
429815,1301,6,Toronto,Canada,8.131087,922.1021,9274,2017
429853,1067,3,Vancouver,Canada,10.831555,528.5207,7000,2023
429899,652,4,Montreal,Canada,0.86664385,552.61835,4309,2023
429909,898,3,Vancouver,Canada,2.6616166,710.0647,11001,2020
429924,2421,4,Montreal,Canada,1.33631,1767.5149,11238,2011
429930,1737,3,Toronto,Canada,4.101921,969.9821,12470,2025
429953,1026,2,Vancouver,Canada,5.226457,482.63693,7621,2023
429961,3127,6,Ottawa,Canada,10.62981,1351.6743,11546,2005
429982,837,2,Calgary,Canada,8.172888,360.72318,9090,2014
430108,717,4,Calgary,Canada,0.88872284,434.71307,10346,2019
430127,1183,3,Ottawa,Canada,3.4922807,566.45825,11744,2021
430139,1769,3,Calgary,Canada,8.251602,659.3657,11304,2018
430179,933,3,Vancouver,Canada,8.299884,487.9799,3788,2010
430242,3168,2,Vancouver,Canada,10.601859,1079.689,5988,2020
430250,1732,3,Toronto,Canada,15.083718,692.5496,12071,2013
430278,872,2,Calgary,Canada,13.469973,330.19452,16244,2024
430287,1762,2,Toronto,Canada,3.2006023,1059.9517,7809,2020
430291,1512,3,Ottawa,Canada,8.373217,581.2873,4296,2012
430354,855,2,Toronto,Canada,15.319165,448.49585,9938,2018
430365,1331,1,Montreal,Canada,6.938257,572.54913,5525,2003
430438,1002,3,Calgary,Canada,17.598465,337.56113,6942,2011
430589,581,6,Montreal,Canada,12.129026,231.74002,12240,2022
430656,863,6,Vancouver,Canada,5.4553356,577.9769,11398,2017
430686,2041,2,Toronto,Canada,6.8991513,1052.1288,3380,2007
430700,1149,8,Vancouver,Canada,5.3444448,866.06476,1817,2025
430701,2167,2,Montreal,Canada,18.448519,571.4366,7253,2022
430772,2797,3,Montreal,Canada,14.536766,1066.5964,9001,2025
430806,1266,4,Calgary,Canada,6.356351,778.53094,14128,2017
430883,3537,3,Vancouver,Canada,6.731035,1481.2695,10281,2018
430917,1135,3,Calgary,Canada,9.503671,516.64417,5512,2023
430935,2110,5,Toronto,Canada,8.595716,1538.7124,11615,2022
430976,800,1,Montreal,Canada,7.5728326,368.58273,9359,2014
431124,2092,9,Montreal,Canada,6.124294,1431.762,8855,1995
431149,1001,4,Vancouver,Canada,16.00326,362.0207,10985,2025
431154,1397,6,Vancouver,Canada,0.73429304,1424.0701,3845,2021
431169,2252,4,Vancouver,Canada,24.986883,832.16254,4716,2014
431195,1810,2,Montreal,Canada,11.234746,784.88293,11288,2017
431301,1166,2,Montreal,Canada,5.9846067,476.79822,1173,2023
431345,1660,8,Toronto,Canada,16.372526,939.24664,6891,2015
431372,1205,3,Calgary,Canada,2.6703825,633.27325,9388,2019
431375,943,5,Montreal,Canada,8.431403,508.88034,8920,2022
431413,1792,3,Calgary,Canada,0.39762542,1439.5051,11500,2011
431449,1146,5,Toronto,Canada,12.542886,652.4928,10275,2023
431483,1210,3,Ottawa,Canada,11.1013975,501.7207,10236,2024
431509,1876,6,Calgary,Canada,7.3966837,1154.5684,14461,2020
431510,1411,2,Vancouver,Canada,5.2982717,735.1146,5271,2025
431551,874,2,Toronto,Canada,4.130905,346.67377,6518,2022
431552,1217,3,Ottawa,Canada,3.8237102,935.4169,12760,2025
431553,1026,7,Toronto,Canada,2.1865413,1133.5292,12814,2025
431585,753,4,Ottawa,Canada,38.84045,153.30174,8795,2024
431650,3357,2,Vancouver,Canada,6.2415304,1490.8855,1328,2021
431699,922,3,Montreal,Canada,9.100994,462.77252,8285,2018
431725,936,5,Ottawa,Canada,4.0315943,774.92615,11269,2020
431758,1745,2,Toronto,Canada,9.117973,686.3752,9275,2024
431870,615,3,Vancouver,Canada,4.4685197,328.26926,11019,2025
431947,1110,3,Ottawa,Canada,8.452354,477.8977,11111,2025
431964,708,6,Vancouver,Canada,2.8757308,696.6693,9444,2021
431987,1930,8,Ottawa,Canada,6.9141893,1833.9504,9425,2016
432086,1048,2,Ottawa,Canada,23.096624,281.43564,10891,2024
432114,1925,3,Vancouver,Canada,2.3981297,1362.2803,9557,2023
432132,2027,2,Ottawa,Canada,19.844042,536.9389,14451,2025
432155,1007,5,Montreal,Canada,3.0178702,668.0822,3178,2023
432200,1279,4,Calgary,Canada,6.5751967,650.3534,16649,2012
432273,1551,4,Montreal,Canada,8.2957735,751.1071,12829,2015
432348,885,1,Toronto,Canada,6.8887672,433.36212,11969,2021
432366,890,9,Ottawa,Canada,5.030102,829.15265,13618,2024
432421,1413,7,Calgary,Canada,11.985757,562.5527,13525,2022
432422,2098,4,Toronto,Canada,2.7066205,1743.3843,9020,2015
432428,647,4,Calgary,Canada,19.610003,188.08585,12007,2023
432507,669,4,Vancouver,Canada,12.048277,267.50644,6270,2024
432561,576,3,Calgary,Canada,7.431976,287.64908,9919,2010
432594,832,2,Ottawa,Canada,18.694275,266.34927,15168,2017
432618,471,2,Vancouver,Canada,13.733453,163.94435,11041,2025
432734,1336,5,Ottawa,Canada,5.7127547,681.10376,8266,2024
432735,1677,4,Toronto,Canada,8.5838175,893.01294,11914,1998
432793,1039,3,Vancouver,Canada,10.103328,483.59283,8146,2018
432810,1198,3,Calgary,Canada,3.3133347,768.81854,14388,2022
432825,1338,3,Montreal,Canada,7.83644,621.6268,11902,2022
432843,1230,6,Vancouver,Canada,11.260655,638.99646,6107,2011
432857,809,9,Calgary,Canada,5.354765,757.9188,9380,2023
432912,3437,8,Vancouver,Canada,12.018585,2565.457,10502,2005
432934,1327,5,Vancouver,Canada,7.1645746,786.9427,4121,2023
433053,916,7,Vancouver,Canada,3.7460399,627.4359,10067,2023
433090,1557,8,Ottawa,Canada,8.342744,1026.7379,7886,2010
433101,1904,6,Montreal,Canada,3.9827113,1436.0303,5532,2009
433150,1647,4,Vancouver,Canada,15.704963,597.43805,4697,2021
433159,2086,3,Montreal,Canada,6.798966,984.42816,11132,2015
433179,1272,7,Montreal,Canada,27.542826,426.37836,11210,2024
433190,1403,9,Montreal,Canada,11.123979,986.4392,9697,2014
433225,1082,3,Ottawa,Canada,6.917278,584.8078,8486,2022
433261,731,5,Montreal,Canada,6.8690653,376.70877,8706,2024
433266,762,3,Toronto,Canada,6.22089,387.71564,10548,2019
433270,1617,6,Ottawa,Canada,16.302221,751.35315,12810,2023
433278,3566,5,Vancouver,Canada,7.529639,1946.5663,8535,2024
433288,1966,4,Montreal,Canada,8.538567,971.836,11340,2019
433356,1119,2,Montreal,Canada,9.751745,477.27332,11667,2022
433360,1921,7,Montreal,Canada,2.4062812,1462.2825,8318,2012
433362,1219,6,Toronto,Canada,14.804518,624.48865,2891,2019
433449,527,4,Ottawa,Canada,8.286617,287.3179,5085,2024
433461,1043,3,Calgary,Canada,14.41698,317.42114,10772,2015
433469,1806,6,Vancouver,Canada,18.36388,913.74445,10648,2025
433526,2092,4,Ottawa,Canada,2.8424911,1461.1285,11372,2024
433570,2704,3,Montreal,Canada,19.642239,875.21606,1547,2024
433621,1472,4,Montreal,Canada,2.2690809,1081.353,11247,2022
433656,582,3,Calgary,Canada,1.7517728,356.38263,8652,2021
433663,1715,2,Vancouver,Canada,7.214224,769.1827,4876,2021
433666,1973,3,Vancouver,Canada,1.3937918,1582.908,10429,2025
433681,765,3,Montreal,Canada,4.4653697,380.1189,6980,2019
433745,1502,5,Calgary,Canada,9.802761,932.62933,12543,2024
433761,865,7,Montreal,Canada,1.1541378,712.21,8754,2015
433762,2114,4,Montreal,Canada,6.3745832,1496.0616,12765,2020
433767,968,5,Toronto,Canada,9.960862,766.82947,4658,2023
433793,697,4,Ottawa,Canada,3.7213159,517.727,5757,2001
433805,1114,4,Ottawa,Canada,1.134368,750.8421,4429,2024
433858,2698,4,Vancouver,Canada,20.46773,1269.2277,11926,2024
433859,972,3,Ottawa,Canada,4.8427916,567.4016,11003,2022
433874,1193,8,Toronto,Canada,4.8183928,1217.5142,10563,2024
433941,892,9,Vancouver,Canada,3.8921547,898.5964,8514,2017
434004,2641,2,Montreal,Canada,6.123556,1356.4746,8346,2018
434029,2016,3,Calgary,Canada,9.217669,824.4339,14665,2025
434054,1631,6,Calgary,Canada,9.724505,1052.545,3747,2024
434087,516,2,Montreal,Canada,1.5410316,292.0642,9338,2015
434174,2183,3,Ottawa,Canada,4.410492,1327.32,5800,2024
434337,1774,3,Toronto,Canada,9.675547,972.50916,12527,2024
434345,1885,7,Calgary,Canada,10.968804,968.0072,15873,2023
434406,1516,4,Vancouver,Canada,4.0131407,1148.7899,9088,2022
434424,1076,3,Ottawa,Canada,14.695,415.42102,11057,2018
434458,2543,4,Toronto,Canada,11.767121,995.1716,6147,2008
434494,2675,10,Calgary,Canada,4.016012,2297.6016,3577,2022
434543,1850,7,Ottawa,Canada,20.907593,976.18774,8302,2020
434552,1667,7,Ottawa,Canada,5.7940836,1221.075,13658,2023
434635,2876,2,Ottawa,Canada,13.387351,1509.4878,8899,2023
434732,776,5,Calgary,Canada,11.115186,285.0583,16689,2019
434747,2420,6,Vancouver,Canada,10.194728,1281.3315,4303,2013
434819,1769,3,Vancouver,Canada,1.5563853,1107.9664,9708,2023
434877,1239,1,Ottawa,Canada,11.00953,689.54535,10743,2021
434942,752,3,Toronto,Canada,9.770731,292.28256,7955,2018
434997,3004,4,Montreal,Canada,9.222155,1478.9772,8375,2024
435148,1100,2,Montreal,Canada,13.818343,388.70947,10089,2011
435220,1790,2,Toronto,Canada,2.6752493,1329.025,4067,2023
435275,543,2,Montreal,Canada,4.263475,278.2353,7744,2019
435292,1324,4,Toronto,Canada,1.2714609,1210.3694,8964,2014
435321,1486,3,Calgary,Canada,7.0820985,697.83746,10192,2019
435371,1740,3,Montreal,Canada,4.9845114,840.6492,10160,2019
435400,960,3,Montreal,Canada,9.697702,507.65967,10567,2017
435424,1436,2,Vancouver,Canada,10.644478,516.2442,8033,2019
435463,1857,2,Calgary,Canada,15.508896,519.14026,14282,2020
435499,1097,6,Calgary,Canada,15.028609,545.79224,6809,2024
435522,1385,3,Montreal,Canada,1.4541067,1040.5769,8103,2022
435552,2534,4,Calgary,Canada,4.7743998,1384.4022,14081,2018
435556,1088,5,Montreal,Canada,3.2321422,711.2364,11539,2012
435575,1002,7,Calgary,Canada,11.501645,540.1978,7228,1997
435616,562,5,Toronto,Canada,5.25725,364.07294,6857,2024
435617,2326,3,Calgary,Canada,6.2591486,953.06506,9676,2000
435626,1997,2,Calgary,Canada,11.668863,531.80743,14921,1998
435638,500,2,Calgary,Canada,5.443461,189.80965,8028,2018
435648,756,4,Toronto,Canada,15.07535,317.8586,6680,2015
435711,1402,3,Vancouver,Canada,7.7222657,769.1437,3725,2021
435766,798,5,Calgary,Canada,3.1949215,455.90268,11138,2012
435841,1676,4,Toronto,Canada,9.218076,923.94806,10940,2017
435843,1659,4,Calgary,Canada,7.6911216,786.9828,9926,2024
435902,3081,3,Calgary,Canada,3.7888463,1980.309,9026,2024
435954,1370,4,Toronto,Canada,2.6970034,1019.4761,8145,2025
435960,2296,3,Calgary,Canada,9.380054,771.4838,7486,2025
435981,898,4,Montreal,Canada,17.945303,417.04187,7655,2025
436013,857,5,Toronto,Canada,11.943918,462.76898,10949,2023
436017,1771,3,Calgary,Canada,1.1310666,1328.0806,14025,2015
436023,834,2,Ottawa,Canada,21.358152,301.2213,8300,2020
436033,563,2,Ottawa,Canada,6.682225,283.05038,7817,2020
436135,758,3,Vancouver,Canada,8.657768,381.02072,9250,2022
436178,951,2,Toronto,Canada,8.861608,418.1703,6934,2016
436245,877,4,Vancouver,Canada,8.994011,579.37695,4354,2022
436284,925,2,Montreal,Canada,3.4078753,551.9155,12271,2022
436294,1298,8,Vancouver,Canada,12.637619,791.6268,5892,2013
436366,2075,3,Toronto,Canada,11.007206,863.06055,6677,2007
436427,1048,3,Toronto,Canada,4.8101134,649.93463,12637,2020
436439,1301,3,Toronto,Canada,5.212559,1023.81244,3884,2021
436452,1504,6,Toronto,Canada,3.8309624,1340.8408,8944,2012
436458,783,8,Ottawa,Canada,3.6520731,761.09344,7319,2016
436473,1962,3,Vancouver,Canada,4.976327,1032.5148,7141,2020
436637,1648,6,Toronto,Canada,7.428071,1350.6744,12732,2019
436670,2133,5,Toronto,Canada,12.095744,1365.16,8447,2025
436687,1227,8,Montreal,Canada,7.940697,839.8764,11274,2019
436693,599,5,Toronto,Canada,6.568009,441.9319,4130,2017
436721,1095,2,Toronto,Canada,7.8218045,532.66486,11468,2002
436766,1248,2,Calgary,Canada,5.264801,691.9269,8705,2006
436773,664,2,Ottawa,Canada,19.021856,188.78688,13090,2024
436776,1129,4,Ottawa,Canada,18.814697,459.26215,9110,2018
436814,1496,2,Calgary,Canada,12.240979,542.04193,15954,2024
436834,1089,3,Montreal,Canada,9.572545,522.95776,11805,2020
436925,946,2,Toronto,Canada,8.33921,462.31128,6224,2015
436954,2021,3,Ottawa,Canada,1.7024138,1583.6843,15156,2010
436977,1249,2,Ottawa,Canada,19.988785,406.6034,8427,2020
437020,2302,7,Ottawa,Canada,8.743048,1325.2192,7635,2024
437087,1508,3,Calgary,Canada,11.517746,577.37756,14333,2021
437101,2118,2,Vancouver,Canada,9.326893,855.1883,5097,2012
437131,1691,6,Toronto,Canada,0.9353179,1838.0005,10916,2025
437159,2539,4,Calgary,Canada,5.87576,1561.8029,9468,2024
437243,1175,3,Vancouver,Canada,4.078116,741.5853,11260,2022
437254,1089,4,Ottawa,Canada,5.0130005,777.38153,8731,2023
437256,1176,6,Ottawa,Canada,7.954779,664.55853,1405,2025
437281,1288,4,Montreal,Canada,3.652943,823.17755,5472,2013
437298,1020,3,Vancouver,Canada,4.9881434,605.1125,11295,2025
437304,1096,3,Ottawa,Canada,5.6422315,584.8985,8974,2025
437314,1657,3,Montreal,Canada,13.909721,584.16125,9958,2006
437346,993,3,Toronto,Canada,13.85656,502.00272,11262,2000
437422,1000,5,Calgary,Canada,4.5174403,602.4759,9758,2011
437425,1868,5,Toronto,Canada,9.6366205,899.7993,7332,2016
437533,947,4,Vancouver,Canada,4.111455,646.0749,10040,2021
437537,2422,6,Toronto,Canada,26.717442,765.1884,5484,2021
437590,1076,5,Ottawa,Canada,1.1930156,736.8581,11092,2024
437695,1636,3,Ottawa,Canada,11.798502,792.44543,14427,2024
437798,1445,3,Calgary,Canada,2.022806,875.80585,5611,2023
437824,889,1,Ottawa,Canada,6.410523,432.8939,12106,2025
437864,1819,2,Calgary,Canada,3.6037102,806.6217,16192,2020
437884,1204,8,Calgary,Canada,6.346271,802.22,6626,2011
437934,1200,3,Toronto,Canada,8.995808,432.18222,6375,2022
437995,487,3,Ottawa,Canada,4.745714,251.88506,6786,2022
438028,914,2,Ottawa,Canada,0.7828107,594.4195,12142,2025
438043,1074,4,Ottawa,Canada,8.518734,450.75943,6028,2025
438048,2166,7,Montreal,Canada,21.626747,933.68463,12500,2022
438052,670,2,Calgary,Canada,8.793794,250.46022,13733,2025
438068,636,2,Vancouver,Canada,4.604963,276.2636,11332,2019
438099,1526,1,Montreal,Canada,23.488087,297.344,9648,2015
438109,1888,4,Calgary,Canada,13.266572,692.0837,10097,2016
438112,946,2,Ottawa,Canada,4.1825767,501.1872,11345,2023
438119,1422,3,Toronto,Canada,7.0230074,808.7032,6110,2020
438158,2240,4,Ottawa,Canada,6.671206,1460.9302,12045,2025
438171,2803,2,Ottawa,Canada,5.040767,1279.4291,3352,2020
438219,1841,4,Toronto,Canada,4.843956,1459.6156,10152,2020
438279,868,3,Calgary,Canada,8.714505,317.20074,16128,2013
438328,3260,3,Ottawa,Canada,13.301225,1158.3334,14908,2024
438335,1263,3,Montreal,Canada,4.0844307,947.0644,6587,2020
438346,1444,7,Calgary,Canada,5.650895,808.17975,10207,2023
438347,1056,8,Ottawa,Canada,9.9752445,698.4528,11162,2022
438351,2400,3,Vancouver,Canada,1.1467657,1773.1976,8132,2023
438437,1281,4,Montreal,Canada,3.9159644,871.08575,12103,2020
